"link","keyword" 
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-59702012000200005&lng=en&nrm=iso&tlng=pt","leucotomia pré-frontal"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-59702012000200006&lng=en&nrm=iso&tlng=en","história da América Latina"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-59702012000200006&lng=en&nrm=iso&tlng=en","assistência social"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-59702012000200006&lng=en&nrm=iso&tlng=en","serviço social"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-59702012000200006&lng=en&nrm=iso&tlng=en","infância"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-59702012000200006&lng=en&nrm=iso&tlng=en","Congresso Pan-americano da Criança"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-59702012000200006&lng=en&nrm=iso&tlng=pt","história da América Latina"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-59702012000200006&lng=en&nrm=iso&tlng=pt","assistência social"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-59702012000200006&lng=en&nrm=iso&tlng=pt","serviço social"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-59702012000200006&lng=en&nrm=iso&tlng=pt","infância"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-59702012000200006&lng=en&nrm=iso&tlng=pt","Congresso Pan-americano da Criança"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-59702012000200007&lng=en&nrm=iso&tlng=pt","literatura"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-59702012000200007&lng=en&nrm=iso&tlng=pt","cultura popular"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-59702012000200007&lng=en&nrm=iso&tlng=pt","malária"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-59702012000200007&lng=en&nrm=iso&tlng=pt","João Guimarães Rosa (1908-1967)"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-59702012000200007&lng=en&nrm=iso&tlng=pt","Sarapalha"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-59702012000200008&lng=en&nrm=iso&tlng=pt","espiritismo"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-59702012000200008&lng=en&nrm=iso&tlng=pt","doença mental"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-59702012000200008&lng=en&nrm=iso&tlng=pt","Luiz de Mattos (1860-1926)"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-59702012000200008&lng=en&nrm=iso&tlng=pt","Brasil"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-59702012000200009&lng=en&nrm=iso&tlng=pt","filosofia empírica"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-59702012000200009&lng=en&nrm=iso&tlng=pt","reencenação"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-59702012000200009&lng=en&nrm=iso&tlng=pt","objetos epistêmicos"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-59702012000200009&lng=en&nrm=iso&tlng=pt","toxoplasmose"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-59702012000200011&lng=en&nrm=iso&tlng=pt","hepatites"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-59702012000200011&lng=en&nrm=iso&tlng=pt","teses"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-59702012000200011&lng=en&nrm=iso&tlng=pt","história"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-59702012000200011&lng=en&nrm=iso&tlng=pt","ensino médico"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-59702012000200011&lng=en&nrm=iso&tlng=pt","Brasil"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-59702012000200012&lng=en&nrm=iso&tlng=pt","textos hipocráticos"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-59702012000200012&lng=en&nrm=iso&tlng=pt","oftalmologia antiga"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-59702012000200012&lng=en&nrm=iso&tlng=pt","medicina antiga"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-59702012000200012&lng=en&nrm=iso&tlng=pt","doença e etnia"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-59702012000200013&lng=en&nrm=iso&tlng=en","Instituto Oswaldo Cruz"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-59702012000200013&lng=en&nrm=iso&tlng=en","ensino"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-59702012000200013&lng=en&nrm=iso&tlng=en","saúde pública"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-59702012000200013&lng=en&nrm=iso&tlng=en","universidade"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-59702012000200013&lng=en&nrm=iso&tlng=en","Brasil"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-59702012000200013&lng=en&nrm=iso&tlng=pt","Instituto Oswaldo Cruz"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-59702012000200013&lng=en&nrm=iso&tlng=pt","ensino"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-59702012000200013&lng=en&nrm=iso&tlng=pt","saúde pública"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-59702012000200013&lng=en&nrm=iso&tlng=pt","universidade"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-59702012000200013&lng=en&nrm=iso&tlng=pt","Brasil"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-59702012000200014&lng=en&nrm=iso&tlng=pt","historiografia"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-59702012000200014&lng=en&nrm=iso&tlng=pt","ensino de história"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-59702012000200014&lng=en&nrm=iso&tlng=pt","Universidade do Brasil"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-59702012000200014&lng=en&nrm=iso&tlng=pt","Brasil"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-59702012000200015&lng=en&nrm=iso&tlng=pt","história das ciências"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-59702012000200015&lng=en&nrm=iso&tlng=pt","Carlos Chagas Filho (1910-2000)"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-59702012000200015&lng=en&nrm=iso&tlng=pt","política científica"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-59702012000200015&lng=en&nrm=iso&tlng=pt","patrimônio científico"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-59702012000200015&lng=en&nrm=iso&tlng=pt","Brasil"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-59702012000200016&lng=en&nrm=iso&tlng=pt","Carlos Chagas Filho (1910-2000)"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-59702012000200016&lng=en&nrm=iso&tlng=pt","Instituto de Biofísica"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-59702012000200016&lng=en&nrm=iso&tlng=pt","pesquisa na universidade"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-59702012000200016&lng=en&nrm=iso&tlng=pt","Brasil"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-59702012000200017&lng=en&nrm=iso&tlng=en","Anísio Teixeira (1900-1971)"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-59702012000200017&lng=en&nrm=iso&tlng=en","universidade"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-59702012000200017&lng=en&nrm=iso&tlng=en","educação"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-59702012000200017&lng=en&nrm=iso&tlng=en","ciências sociais"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-59702012000200017&lng=en&nrm=iso&tlng=en","Brasil"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-59702012000200017&lng=en&nrm=iso&tlng=pt","Anísio Teixeira (1900-1971)"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-59702012000200017&lng=en&nrm=iso&tlng=pt","universidade"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-59702012000200017&lng=en&nrm=iso&tlng=pt","educação"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-59702012000200017&lng=en&nrm=iso&tlng=pt","ciências sociais"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-59702012000200017&lng=en&nrm=iso&tlng=pt","Brasil"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-59702012000200018&lng=en&nrm=iso&tlng=pt","Instituto de Biofísica Carlos Chagas Filho"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-59702012000200018&lng=en&nrm=iso&tlng=pt","Instituto Oswaldo Cruz"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-59702012000200018&lng=en&nrm=iso&tlng=pt","trajetórias de cientistas"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-59702012000200018&lng=en&nrm=iso&tlng=pt","Universidade do Brasil"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-59702012000200018&lng=en&nrm=iso&tlng=pt","Brasil"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-59702012000200019&lng=en&nrm=iso&tlng=pt","Carlos Chagas Filho (1910-2000)"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-59702012000200019&lng=en&nrm=iso&tlng=pt","trajetória profissional"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-59702012000200019&lng=en&nrm=iso&tlng=pt","memória"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-59702012000200019&lng=en&nrm=iso&tlng=pt","Brasil"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-59702012000300002&lng=en&nrm=iso&tlng=en","culturas de chimpanzés"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-59702012000300002&lng=en&nrm=iso&tlng=en","primatologia"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-59702012000300002&lng=en&nrm=iso&tlng=en","antropologia"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-59702012000300002&lng=en&nrm=iso&tlng=en","símbolo"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-59702012000300002&lng=en&nrm=iso&tlng=pt","culturas de chimpanzés"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-59702012000300002&lng=en&nrm=iso&tlng=pt","primatologia"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-59702012000300002&lng=en&nrm=iso&tlng=pt","antropologia"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-59702012000300002&lng=en&nrm=iso&tlng=pt","símbolo"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-59702012000300003&lng=en&nrm=iso&tlng=pt","história da lepra"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-59702012000300003&lng=en&nrm=iso&tlng=pt","história da bacteriologia"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-59702012000300003&lng=en&nrm=iso&tlng=pt","Armauer Hansen (1841-1912)"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-59702012000300003&lng=en&nrm=iso&tlng=pt","controvérsia científica"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-59702012000300004&lng=en&nrm=iso&tlng=pt","saúde"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-59702012000300004&lng=en&nrm=iso&tlng=pt","ginástica"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-59702012000300004&lng=en&nrm=iso&tlng=pt","esporte"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-59702012000300004&lng=en&nrm=iso&tlng=pt","juventude"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-59702012000300004&lng=en&nrm=iso&tlng=pt","Cabo Verde"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-59702012000300005&lng=en&nrm=iso&tlng=pt","história da enfermagem"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-59702012000300005&lng=en&nrm=iso&tlng=pt","tuberculose"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-59702012000300005&lng=en&nrm=iso&tlng=pt","enfermagem em saúde comunitária"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-59702012000300007&lng=en&nrm=iso&tlng=pt","interdisciplinaridade"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-59702012000300007&lng=en&nrm=iso&tlng=pt","cartografia simbólica"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-59702012000300007&lng=en&nrm=iso&tlng=pt","epidemiologia"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-59702012000300007&lng=en&nrm=iso&tlng=pt","risco"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-59702012000300008&lng=en&nrm=iso&tlng=pt","indústria farmacêutica"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-59702012000300008&lng=en&nrm=iso&tlng=pt","medicamentos"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-59702012000300008&lng=en&nrm=iso&tlng=pt","bioética"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-59702012000300008&lng=en&nrm=iso&tlng=pt","conflito de interesses"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-59702012000300009&lng=en&nrm=iso&tlng=en","Henry Mayhew (1812-1887)"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-59702012000300009&lng=en&nrm=iso&tlng=en","história social"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-59702012000300009&lng=en&nrm=iso&tlng=en","cólera"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-59702012000300009&lng=en&nrm=iso&tlng=en","vendedora de rua"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-59702012000300009&lng=en&nrm=iso&tlng=en","Londres no século XIX"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-59702012000300009&lng=en&nrm=iso&tlng=pt","Henry Mayhew (1812-1887)"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-59702012000300009&lng=en&nrm=iso&tlng=pt","história social"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-59702012000300009&lng=en&nrm=iso&tlng=pt","cólera"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-59702012000300009&lng=en&nrm=iso&tlng=pt","vendedora de rua"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-59702012000300009&lng=en&nrm=iso&tlng=pt","Londres no século XIX"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-59702012000300010&lng=en&nrm=iso&tlng=en","Rudolf Barth (1913-1978)"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-59702012000300010&lng=en&nrm=iso&tlng=en","ilha da Trindade"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-59702012000300010&lng=en&nrm=iso&tlng=en","Ano Geofísico Internacional"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-59702012000300010&lng=en&nrm=iso&tlng=en","conservacionismo"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-59702012000300010&lng=en&nrm=iso&tlng=en","ilhas"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-59702012000300010&lng=en&nrm=iso&tlng=pt","Rudolf Barth (1913-1978)"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-59702012000300010&lng=en&nrm=iso&tlng=pt","ilha da Trindade"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-59702012000300010&lng=en&nrm=iso&tlng=pt","Ano Geofísico Internacional"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-59702012000300010&lng=en&nrm=iso&tlng=pt","conservacionismo"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-59702012000300010&lng=en&nrm=iso&tlng=pt","ilhas"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-59702012000300011&lng=en&nrm=iso&tlng=pt","Rudolf Barth (1913-1978)"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-59702012000300011&lng=en&nrm=iso&tlng=pt","ilha da Trindade; biologia"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-59702012000300011&lng=en&nrm=iso&tlng=pt","Instituto de Pesquisas da Marinha"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-59702012000300011&lng=en&nrm=iso&tlng=pt","Instituto Oswaldo Cruz"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-59702012000300012&lng=en&nrm=iso&tlng=en","Ocidente"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-59702012000300012&lng=en&nrm=iso&tlng=en","Brasil"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-59702012000300012&lng=en&nrm=iso&tlng=en","império"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-59702012000300012&lng=en&nrm=iso&tlng=en","tecnociência"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-59702012000300012&lng=en&nrm=iso&tlng=en","Sheila Jasanoff (1944- )"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-59702012000300012&lng=en&nrm=iso&tlng=pt","Ocidente"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-59702012000300012&lng=en&nrm=iso&tlng=pt","Brasil"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-59702012000300012&lng=en&nrm=iso&tlng=pt","império"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-59702012000300012&lng=en&nrm=iso&tlng=pt","tecnociência"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-59702012000300012&lng=en&nrm=iso&tlng=pt","Sheila Jasanoff (1944- )"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-59702012000300013&lng=en&nrm=iso&tlng=pt","história da vida privada"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-59702012000300013&lng=en&nrm=iso&tlng=pt","história nova"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-59702012000300013&lng=en&nrm=iso&tlng=pt","José Mattoso (1933-)"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-59702012000300013&lng=en&nrm=iso&tlng=pt","Portugal"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-59702012000300013&lng=en&nrm=iso&tlng=pt","historiografia portuguesa"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-59702012000300014&lng=en&nrm=iso&tlng=pt","corpo"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-59702012000300014&lng=en&nrm=iso&tlng=pt","ribeirinhos"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-59702012000300014&lng=en&nrm=iso&tlng=pt","insularidade"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-59702012000300014&lng=en&nrm=iso&tlng=pt","Amazônia"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-59702012000400002&lng=en&nrm=iso&tlng=en","medicina"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-59702012000400002&lng=en&nrm=iso&tlng=en","tratados"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-59702012000400002&lng=en&nrm=iso&tlng=en","práticas científicas"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-59702012000400002&lng=en&nrm=iso&tlng=en","Materia medica misionera"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-59702012000400002&lng=en&nrm=iso&tlng=en","Pedro Montenegro SJ (1663-1728)"
